taxa_falsos_positivos,taxa_verdadeiros_positivos,threshold
0.0016714187395536328,0.9001597444089456,0.08758999001476539
0.0016765934105739228,0.9001597444089456,0.08747003233700977
0.0016765934105739228,0.9009584664536742,0.0873892917186834
0.0016817680815942127,0.9009584664536742,0.08730903859202063
0.0016817680815942127,0.9017571884984026,0.08675021435736231
0.001707641436695662,0.9017571884984026,0.08559732640484574
0.001707641436695662,0.902555910543131,0.08545074072812849
0.0017231654497565317,0.902555910543131,0.08510322420814227
0.0017231654497565317,0.9041533546325878,0.08460076309207122
0.0017749121599594305,0.9041533546325878,0.0824424564862012
0.0017749121599594305,0.9049520766773163,0.08226481781296692
0.0017800868309797205,0.9049520766773163,0.08193066413669228
0.0017800868309797205,0.9057507987220448,0.08159050735235204
0.00180596018608117,0.9057507987220448,0.08082068736345047
0.00180596018608117,0.9073482428115016,0.08068333449575135
0.0018214841991420396,0.9073482428115016,0.07962686307411118
0.0018214841991420396,0.90814696485623,0.07959589126735662
0.001837008212202909,0.90814696485623,0.07909063266612638
0.001837008212202909,0.9089456869009584,0.07891331401776451
0.0018835802513855182,0.9089456869009584,0.07700603827504038
0.0018835802513855182,0.9097444089456869,0.07693513809352505
0.0019301522905681272,0.9097444089456869,0.07596138349979643
0.0019301522905681272,0.9105431309904153,0.07584478876392478
0.001966374987710156,0.9105431309904153,0.0752282317701614
0.001966374987710156,0.9113418530351438,0.07504192615241818
0.0019767243297507363,0.9113418530351438,0.07418447036573599
0.0019767243297507363,0.9121405750798722,0.07413763314307871
0.001981899000771026,0.9121405750798722,0.07393639209843181
0.001981899000771026,0.9137380191693291,0.07356247455485428
0.0020025976848521854,0.9137380191693291,0.07289961443567766
0.0020025976848521854,0.9145367412140575,0.07281221025503516
0.0020388203819942147,0.9145367412140575,0.07235925967261272
0.0020388203819942147,0.9153354632587859,0.07170867970226535
0.0021940605126029114,0.9153354632587859,0.06790975076045866
0.0021940605126029114,0.9161341853035144,0.06789224602704735
0.0022302832097449406,0.9161341853035144,0.06682756150201788
0.0022302832097449406,0.9177316293929713,0.06652366025307221
0.002354475314231898,0.9177316293929713,0.06334841620305764
0.002354475314231898,0.9185303514376997,0.0633346981070065
0.0025045407738203043,0.9185303514376997,0.06061145536971008
0.0025045407738203043,0.9193290734824281,0.06058066684595253
0.002525239457901464,0.9193290734824281,0.060189962725167856
0.002525239457901464,0.9201277955271565,0.05953352263193133
0.0025355887999420437,0.9201277955271565,0.05924108896835077
0.0025355887999420437,0.920926517571885,0.05914050131397606
0.0025459381419826233,0.920926517571885,0.059060153478828696
0.0025459381419826233,0.9217252396166135,0.05901329912135368
0.002654606233408711,0.9217252396166135,0.056771110511753174
0.002654606233408711,0.9225239616613419,0.05674733748986639
0.002747750311773929,0.9225239616613419,0.055570724413996186
0.002747750311773929,0.9233226837060703,0.05556506040121387
0.0027994970219768277,0.9233226837060703,0.0547589523132495
0.0027994970219768277,0.9241214057507987,0.054730252242291964
0.002939213139524655,0.9241214057507987,0.05259026286129852
0.002939213139524655,0.9249201277955271,0.05251710558212395
0.002975435836666684,0.9249201277955271,0.05205988077853934
0.002975435836666684,0.9257188498402555,0.05186412699687347
0.003068579915031902,0.9257188498402555,0.04981759790011295
0.003068579915031902,0.9265175718849841,0.04972823985898134
0.003094453270133351,0.9265175718849841,0.0494309615633952
0.003094453270133351,0.9273162939297125,0.04936064727220858
0.003109977283194221,0.9273162939297125,0.04916885423023368
0.003109977283194221,0.9281150159744409,0.0491080414517908
0.00315137465135654,0.9281150159744409,0.0483300411079366
0.00315137465135654,0.9289137380191693,0.04830945130981175
0.0031875973484985693,0.9289137380191693,0.04798563185307543
0.0031875973484985693,0.9297124600638977,0.04794483442589947
0.0033635361631884253,0.9297124600638977,0.04574141674148711
0.0033635361631884253,0.9305111821086262,0.04570745006127341
0.003435981557472484,0.9305111821086262,0.04482668866360674
0.003435981557472484,0.9313099041533547,0.04479768281399691
0.0036584924113449487,0.9313099041533547,0.04244272583925247
0.0036584924113449487,0.9321086261980831,0.04240907534454123
0.0036791910954261085,0.9321086261980831,0.04221863577559769
0.0036791910954261085,0.9329073482428115,0.042140834318325195
0.0037309378056290072,0.9329073482428115,0.0417700992622159
0.0037309378056290072,0.9337060702875399,0.04174347282294966
0.0038965272782782836,0.9337060702875399,0.03976169672511007
0.0038965272782782836,0.9345047923322684,0.03972548316495075
0.004036243395826111,0.9345047923322684,0.03815568232669868
0.004036243395826111,0.9353035143769968,0.0381448893924298
0.004077640763988429,0.9353035143769968,0.037825714762463165
0.004077640763988429,0.9361022364217252,0.037822809950310655
0.004139736816231908,0.9361022364217252,0.03728349605425548
0.004139736816231908,0.9369009584664537,0.03726251127267665
0.004315675630921764,0.9369009584664537,0.03579843547264191
0.004315675630921764,0.9376996805111821,0.03553666892695525
0.0045019637876522,0.9376996805111821,0.033977624304553734
0.0045019637876522,0.9384984025559105,0.03389030731350888
0.004631330563159447,0.9384984025559105,0.03316675145341525
0.004631330563159447,0.939297124600639,0.03314340118371768
0.004672727931321766,0.939297124600639,0.032930099975683504
0.004672727931321766,0.9400958466453674,0.032905954706434204
0.004729649312544955,0.9400958466453674,0.032623322339487205
0.004729649312544955,0.9408945686900958,0.03260354384625514
0.004760697338666694,0.9408945686900958,0.03242200412323404
0.004760697338666694,0.9416932907348243,0.032390204591619495
0.004786570693768144,0.9416932907348243,0.03220104679387866
0.004786570693768144,0.9424920127795527,0.03219911512125685
0.004812444048869593,0.9424920127795527,0.032029399855397704
0.004812444048869593,0.9440894568690096,0.03190946616301935
0.004838317403971042,0.9440894568690096,0.031574204300835775
0.004838317403971042,0.944888178913738,0.0315642990282861
0.004859016088052202,0.944888178913738,0.0315350877048585
0.004859016088052202,0.9456869009584664,0.03153268032208021
0.004900413456214521,0.9456869009584664,0.03129493822147978
0.004900413456214521,0.9464856230031949,0.03129332057157898
0.005060828257843508,0.9464856230031949,0.030580513383185067
0.005060828257843508,0.9472843450479234,0.0305718854579044
0.005143622994168146,0.9472843450479234,0.03004459490399391
0.005143622994168146,0.9480830670926518,0.029999207656754612
0.0052108937174319145,0.9480830670926518,0.02947818836797605
0.0052108937174319145,0.9488817891373802,0.029454636634220162
0.0052419417435536535,0.9488817891373802,0.029324333807990554
0.0052419417435536535,0.9496805111821086,0.02931175585599616
0.005319561808858002,0.9496805111821086,0.028989644577759283
0.005319561808858002,0.950479233226837,0.028953830403123233
0.005454103255385539,0.950479233226837,0.02817369519066304
0.005454103255385539,0.9512779552715654,0.02815528860260483
0.005624867399055105,0.9512779552715654,0.02733526834577547
0.005624867399055105,0.952076677316294,0.027327259854236053
0.005661090096197134,0.952076677316294,0.02726679517465015
0.005661090096197134,0.9528753993610224,0.027263926874628825
0.005909474305171049,0.9528753993610224,0.025967904797440444
0.005909474305171049,0.9536741214057508,0.025959573981320486
0.005935347660272498,0.9536741214057508,0.025871978276414017
0.005935347660272498,0.9544728434504792,0.02586727769300124
0.0064683387753623565,0.9544728434504792,0.02358439681101228
0.0064683387753623565,0.9552715654952076,0.02356101558958117
0.0065563081827072845,0.9552715654952076,0.02313658188888703
